"Family","Species","species","k_m","k_sd","Qc_m","Qc_sd","Qn_m","Qn_sd","Qp_m","Qp_sd","Dc_m","Dc_sd","Dn_m","Dn_sd","Dp_m","Dp_sd","trophic_guild_predicted","alpha_m","alpha_sd","f0_m","f0_sd","theta_m","lwa_m","lwa_sd","lwb_m","lwb_sd","h_m","r_m","v_m","linf_m","F0nz_m","F0nz_sd","F0pz_m","F0pz_sd","ac_m","an_m","ap_m"
"Labridae","Scarus altipinnis","Scarus_altipinnis",0.246048223540725,0.0627739506586755,39.5695169634615,0.92217533894027,11.7254520679817,0.257444824038108,3.34202444033613,0.23231134378107,27.550396761671,1.48652717560573,3.27684755522216,0.361196827467046,0.441231353035744,0.109428152891686,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.0138,0.00362755102040816,3.02,0.0612244897959184,2,1.24949,26,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus altipinnis","Scarus_altipinnis",0.251339397634391,0.0638642506094178,39.5695169634615,0.92217533894027,11.7254520679817,0.257444824038108,3.34202444033613,0.23231134378107,27.550396761671,1.48652717560573,3.27684755522216,0.361196827467046,0.441231353035744,0.109428152891686,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.0138,0.00362755102040816,3.02,0.0612244897959184,2,1.24949,27,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus altipinnis","Scarus_altipinnis",0.256785429867208,0.0651492286014018,39.5695169634615,0.92217533894027,11.7254520679817,0.257444824038108,3.34202444033613,0.23231134378107,27.550396761671,1.48652717560573,3.27684755522216,0.361196827467046,0.441231353035744,0.109428152891686,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.0138,0.00362755102040816,3.02,0.0612244897959184,2,1.24949,28,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus altipinnis","Scarus_altipinnis",0.262391515257961,0.0666419916552345,39.5695169634615,0.92217533894027,11.7254520679817,0.257444824038108,3.34202444033613,0.23231134378107,27.550396761671,1.48652717560573,3.27684755522216,0.361196827467046,0.441231353035744,0.109428152891686,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.0138,0.00362755102040816,3.02,0.0612244897959184,2,1.24949,29,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus chameleon","Scarus_chameleon",0.371066226718005,0.098564821926634,38.4042772241372,0.478905113830414,11.3358163008159,0.136058900658785,3.59800990436372,0.130796566109819,27.5298190432707,1.47191311020564,3.27958342986685,0.357347140344574,0.44454786920347,0.108225891345087,2,0.796121112556016,0.0319591895459325,0.000982675849539486,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.53754,21,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus chameleon","Scarus_chameleon",0.378737132444372,0.0990078687488901,38.4042772241372,0.478905113830414,11.3358163008159,0.136058900658785,3.59800990436372,0.130796566109819,27.5298190432707,1.47191311020564,3.27958342986685,0.357347140344574,0.44454786920347,0.108225891345087,2,0.796121112556016,0.0319591895459325,0.00106328330447857,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.53754,22,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus chameleon","Scarus_chameleon",0.394745617621758,0.100552576372997,38.4042772241372,0.478905113830414,11.3358163008159,0.136058900658785,3.59800990436372,0.130796566109819,27.5298190432707,1.47191311020564,3.27958342986685,0.357347140344574,0.44454786920347,0.108225891345087,2,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.53754,24,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus chameleon","Scarus_chameleon",0.403097925661169,0.101699912218305,38.4042772241372,0.478905113830414,11.3358163008159,0.136058900658785,3.59800990436372,0.130796566109819,27.5298190432707,1.47191311020564,3.27958342986685,0.357347140344574,0.44454786920347,0.108225891345087,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.53754,25,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus chameleon","Scarus_chameleon",0.411692551954953,0.103128375509964,38.4042772241372,0.478905113830414,11.3358163008159,0.136058900658785,3.59800990436372,0.130796566109819,27.5298190432707,1.47191311020564,3.27958342986685,0.357347140344574,0.44454786920347,0.108225891345087,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.53754,26,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus chameleon","Scarus_chameleon",0.420537560743283,0.104861403200058,38.4042772241372,0.478905113830414,11.3358163008159,0.136058900658785,3.59800990436372,0.130796566109819,27.5298190432707,1.47191311020564,3.27958342986685,0.357347140344574,0.44454786920347,0.108225891345087,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.53754,27,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus chameleon","Scarus_chameleon",0.429641316844671,0.10692214761422,38.4042772241372,0.478905113830414,11.3358163008159,0.136058900658785,3.59800990436372,0.130796566109819,27.5298190432707,1.47191311020564,3.27958342986685,0.357347140344574,0.44454786920347,0.108225891345087,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.53754,28,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus chameleon","Scarus_chameleon",0.439012497881062,0.109333208826856,38.4042772241372,0.478905113830414,11.3358163008159,0.136058900658785,3.59800990436372,0.130796566109819,27.5298190432707,1.47191311020564,3.27958342986685,0.357347140344574,0.44454786920347,0.108225891345087,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.53754,29,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus coelestinus","Scarus_coelestinus",0.208076221025044,0.0547245949442661,39.0060400190485,0.70228634561308,11.5311397589518,0.196687549890249,3.46369840660264,0.180238184857212,27.5265996987317,1.49567951558876,3.25774540555388,0.363298780312308,0.436952016748845,0.110109257157362,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01585,0.0074030612244898,3.06,0.0816326530612246,2.03,1.0416,27,77,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus coelestinus","Scarus_coelestinus",0.212585354518994,0.0558294860609593,39.0060400190485,0.70228634561308,11.5311397589518,0.196687549890249,3.46369840660264,0.180238184857212,27.5265996987317,1.49567951558876,3.25774540555388,0.363298780312308,0.436952016748845,0.110109257157362,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01585,0.0074030612244898,3.06,0.0816326530612246,2.03,1.0416,28,77,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus coeruleus","Scarus_coeruleus",0.0833069523130771,0.0114926171360368,37.7463727864724,0.405402365418331,10.9103656145281,0.123957147063529,3.76445738029936,0.107544099780907,28.7496115689405,1.91687465347284,4.75680123115023,0.484915682246839,0.749152673376723,0.1428320014154,6,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01288,0.00498469387755102,3.05,0.0765306122448981,2,0.966914,27,120,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus coeruleus","Scarus_coeruleus",0.0851288331660399,0.0118226346625043,37.7463727864724,0.405402365418331,10.9103656145281,0.123957147063529,3.76445738029936,0.107544099780907,28.7496115689405,1.91687465347284,4.75680123115023,0.484915682246839,0.749152673376723,0.1428320014154,6,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01288,0.00498469387755102,3.05,0.0765306122448981,2,0.966914,28,120,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus compressus","Scarus_compressus",0.21004243529792,0.0558119232405418,39.3732207478521,0.841802855195853,11.6554269627202,0.235194603261063,3.38600487033356,0.213163008643266,27.5237454063399,1.49170868811034,3.260632112757,0.362377849122669,0.438062250514048,0.109820569552816,2,0.796121112556016,0.0319591895459325,0.00114989048693979,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.41474453017833,23,68,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus compressus","Scarus_compressus",0.214457183313259,0.0563703948971721,39.3732207478521,0.841802855195853,11.6554269627202,0.235194603261063,3.38600487033356,0.213163008643266,27.5237454063399,1.49170868811034,3.260632112757,0.362377849122669,0.438062250514048,0.109820569552816,2,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.41474453017833,24,68,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus compressus","Scarus_compressus",0.218999551654588,0.0570682440038996,39.3732207478521,0.841802855195853,11.6554269627202,0.235194603261063,3.38600487033356,0.213163008643266,27.5237454063399,1.49170868811034,3.260632112757,0.362377849122669,0.438062250514048,0.109820569552816,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.41474453017833,25,68,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus compressus","Scarus_compressus",0.228484234272436,0.0589304934271994,39.3732207478521,0.841802855195853,11.6554269627202,0.235194603261063,3.38600487033356,0.213163008643266,27.5237454063399,1.49170868811034,3.260632112757,0.362377849122669,0.438062250514048,0.109820569552816,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.41474453017833,27,68,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus compressus","Scarus_compressus",0.23343549063394,0.0601190057509436,39.3732207478521,0.841802855195853,11.6554269627202,0.235194603261063,3.38600487033356,0.213163008643266,27.5237454063399,1.49170868811034,3.260632112757,0.362377849122669,0.438062250514048,0.109820569552816,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.41474453017833,28,68,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus compressus","Scarus_compressus",0.238532264537506,0.0614948673460664,39.3732207478521,0.841802855195853,11.6554269627202,0.235194603261063,3.38600487033356,0.213163008643266,27.5237454063399,1.49170868811034,3.260632112757,0.362377849122669,0.438062250514048,0.109820569552816,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.41474453017833,29,68,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dimidiatus","Scarus_dimidiatus",0.302347214747909,0.0793755047600616,39.5077088882732,0.897311168795782,11.7042963086516,0.250556983465598,3.35550877695897,0.226379418383742,27.541648539487,1.47089691302308,3.28719705578931,0.357381871393215,0.445283231338753,0.10823985194756,2,0.796121112556016,0.0319591895459325,0.000982675849539486,0.000144613064399855,2.02659261932337,0.01349,0.00600510204081633,3.12,0.0816326530612243,2,1.27869,21,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dimidiatus","Scarus_dimidiatus",0.308601048053322,0.0797258573274321,39.5077088882732,0.897311168795782,11.7042963086516,0.250556983465598,3.35550877695897,0.226379418383742,27.541648539487,1.47089691302308,3.28719705578931,0.357381871393215,0.445283231338753,0.10823985194756,2,0.796121112556016,0.0319591895459325,0.00106328330447857,0.000144613064399855,2.02659261932337,0.01349,0.00600510204081633,3.12,0.0816326530612243,2,1.27869,22,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dimidiatus","Scarus_dimidiatus",0.328461917401195,0.0818985577341884,39.5077088882732,0.897311168795782,11.7042963086516,0.250556983465598,3.35550877695897,0.226379418383742,27.541648539487,1.47089691302308,3.28719705578931,0.357381871393215,0.445283231338753,0.10823985194756,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.01349,0.00600510204081633,3.12,0.0816326530612243,2,1.27869,25,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dimidiatus","Scarus_dimidiatus",0.335469058713615,0.083059925745017,39.5077088882732,0.897311168795782,11.7042963086516,0.250556983465598,3.35550877695897,0.226379418383742,27.541648539487,1.47089691302308,3.28719705578931,0.357381871393215,0.445283231338753,0.10823985194756,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.01349,0.00600510204081633,3.12,0.0816326530612243,2,1.27869,26,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dimidiatus","Scarus_dimidiatus",0.342680394418982,0.0844718912708306,39.5077088882732,0.897311168795782,11.7042963086516,0.250556983465598,3.35550877695897,0.226379418383742,27.541648539487,1.47089691302308,3.28719705578931,0.357381871393215,0.445283231338753,0.10823985194756,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01349,0.00600510204081633,3.12,0.0816326530612243,2,1.27869,27,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dimidiatus","Scarus_dimidiatus",0.350102747880723,0.0861533969074147,39.5077088882732,0.897311168795782,11.7042963086516,0.250556983465598,3.35550877695897,0.226379418383742,27.541648539487,1.47089691302308,3.28719705578931,0.357381871393215,0.445283231338753,0.10823985194756,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01349,0.00600510204081633,3.12,0.0816326530612243,2,1.27869,28,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dimidiatus","Scarus_dimidiatus",0.35774319769729,0.0881228794785896,39.5077088882732,0.897311168795782,11.7042963086516,0.250556983465598,3.35550877695897,0.226379418383742,27.541648539487,1.47089691302308,3.28719705578931,0.357381871393215,0.445283231338753,0.10823985194756,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.01349,0.00600510204081633,3.12,0.0816326530612243,2,1.27869,29,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dimidiatus","Scarus_dimidiatus",0.3656090881187,0.0903980858222646,39.5077088882732,0.897311168795782,11.7042963086516,0.250556983465598,3.35550877695897,0.226379418383742,27.541648539487,1.47089691302308,3.28719705578931,0.357381871393215,0.445283231338753,0.10823985194756,2,0.796121112556016,0.0319591895459325,0.00196077058700939,0.000144613064399855,2.02659261932337,0.01349,0.00600510204081633,3.12,0.0816326530612243,2,1.27869,30,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus dubius","Scarus_dubius",0.352257247962402,0.0829766215517794,37.1990348149946,0.288568299801918,10.8379387176462,0.085134913961313,3.87103681426839,0.0766225926984929,27.5085543009501,1.45619028414683,3.28354921992027,0.353974146066878,0.445109059981392,0.107215184035537,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.0144713643736042,0.00794539921567776,3.05290188498193,0.0838755403978405,3.09413978484369,1.59271,25,35.6,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ferrugineus","Scarus_ferrugineus",0.315620619502801,0.0795234261533911,39.279902855334,0.806087067028932,11.624277056077,0.22532219866613,3.40701472568079,0.204680890789196,27.548641397045,1.48502135553647,3.27656133418622,0.360752126723119,0.441517508319605,0.109286027617882,2,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.0149731556561968,0.00644173414444647,3.06572103546281,0.0754596144499725,2,1.69673,24,41,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ferrugineus","Scarus_ferrugineus",0.336254881543034,0.0829704878612379,39.279902855334,0.806087067028932,11.624277056077,0.22532219866613,3.40701472568079,0.204680890789196,27.548641397045,1.48502135553647,3.27656133418622,0.360752126723119,0.441517508319605,0.109286027617882,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.0149731556561968,0.00644173414444647,3.06572103546281,0.0754596144499725,2,1.69673,27,41,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus festivus","Scarus_festivus",0.302790557538401,0.0767560762570603,38.3371128573193,0.462006673414102,11.3095388749859,0.131473256419242,3.61443432738738,0.126481825021325,27.5761760701087,1.46668018276749,3.3042120154513,0.356466620971808,0.448398012954692,0.107942927185644,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.01175,0.00503061224489796,3.15,0.0816326530612246,2,1.14878,25,45,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus festivus","Scarus_festivus",0.309250005333831,0.0778595587235654,38.3371128573193,0.462006673414102,11.3095388749859,0.131473256419242,3.61443432738738,0.126481825021325,27.5761760701087,1.46668018276749,3.3042120154513,0.356466620971808,0.448398012954692,0.107942927185644,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.01175,0.00503061224489796,3.15,0.0816326530612246,2,1.14878,26,45,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus festivus","Scarus_festivus",0.315897680237791,0.0791919005719613,38.3371128573193,0.462006673414102,11.3095388749859,0.131473256419242,3.61443432738738,0.126481825021325,27.5761760701087,1.46668018276749,3.3042120154513,0.356466620971808,0.448398012954692,0.107942927185644,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01175,0.00503061224489796,3.15,0.0816326530612246,2,1.14878,27,45,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus festivus","Scarus_festivus",0.322739871349345,0.0807702513790186,38.3371128573193,0.462006673414102,11.3095388749859,0.131473256419242,3.61443432738738,0.126481825021325,27.5761760701087,1.46668018276749,3.3042120154513,0.356466620971808,0.448398012954692,0.107942927185644,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01175,0.00503061224489796,3.15,0.0816326530612246,2,1.14878,28,45,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus flavipectoralis","Scarus_flavipectoralis",0.302352353067252,0.0769661626329975,38.1134974003579,0.413434824891776,11.2212864955825,0.118171568408232,3.66283455504817,0.113741212373619,27.7408814789618,1.3863678646213,3.44003633163677,0.33851920986004,0.476337383258618,0.102305276346186,2,0.796121112556016,0.0319591895459325,0.000982675849539486,0.000144613064399855,2.02659261932337,0.02188,0.0115051020408163,3.05,0.0969387755102043,2,1.5416,21,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus flavipectoralis","Scarus_flavipectoralis",0.321679326121858,0.0784258940520849,38.1134974003579,0.413434824891776,11.2212864955825,0.118171568408232,3.66283455504817,0.113741212373619,27.7408814789618,1.3863678646213,3.44003633163677,0.33851920986004,0.476337383258618,0.102305276346186,2,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.02188,0.0115051020408163,3.05,0.0969387755102043,2,1.5416,24,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus flavipectoralis","Scarus_flavipectoralis",0.328496660459579,0.0793190047936782,38.1134974003579,0.413434824891776,11.2212864955825,0.118171568408232,3.66283455504817,0.113741212373619,27.7408814789618,1.3863678646213,3.44003633163677,0.33851920986004,0.476337383258618,0.102305276346186,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.02188,0.0115051020408163,3.05,0.0969387755102043,2,1.5416,25,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus flavipectoralis","Scarus_flavipectoralis",0.335511900777348,0.0804482598438129,38.1134974003579,0.413434824891776,11.2212864955825,0.118171568408232,3.66283455504817,0.113741212373619,27.7408814789618,1.3863678646213,3.44003633163677,0.33851920986004,0.476337383258618,0.102305276346186,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.02188,0.0115051020408163,3.05,0.0969387755102043,2,1.5416,26,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus flavipectoralis","Scarus_flavipectoralis",0.342731636359307,0.0818333551473043,38.1134974003579,0.413434824891776,11.2212864955825,0.118171568408232,3.66283455504817,0.113741212373619,27.7408814789618,1.3863678646213,3.44003633163677,0.33851920986004,0.476337383258618,0.102305276346186,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.02188,0.0115051020408163,3.05,0.0969387755102043,2,1.5416,27,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus flavipectoralis","Scarus_flavipectoralis",0.350162702175189,0.0834935801058501,38.1134974003579,0.413434824891776,11.2212864955825,0.118171568408232,3.66283455504817,0.113741212373619,27.7408814789618,1.3863678646213,3.44003633163677,0.33851920986004,0.476337383258618,0.102305276346186,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.02188,0.0115051020408163,3.05,0.0969387755102043,2,1.5416,28,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus flavipectoralis","Scarus_flavipectoralis",0.357812188877205,0.0854475723476251,38.1134974003579,0.413434824891776,11.2212864955825,0.118171568408232,3.66283455504817,0.113741212373619,27.7408814789618,1.3863678646213,3.44003633163677,0.33851920986004,0.476337383258618,0.102305276346186,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.02188,0.0115051020408163,3.05,0.0969387755102043,2,1.5416,29,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus forsteni","Scarus_forsteni",0.25627194843849,0.0647482822465559,39.6938664075264,0.969468510332445,11.765194021583,0.270603288894134,3.31575590292771,0.243502988091637,27.6040010972058,1.45969152514809,3.32366676106559,0.355083572274264,0.451507447125839,0.10750041489747,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.01622,0.00808163265306122,3.02,0.0918367346938776,2,1.38399,25,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus forsteni","Scarus_forsteni",0.261741317076065,0.0656888038587352,39.6938664075264,0.969468510332445,11.765194021583,0.270603288894134,3.31575590292771,0.243502988091637,27.6040010972058,1.45969152514809,3.32366676106559,0.355083572274264,0.451507447125839,0.10750041489747,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.01622,0.00808163265306122,3.02,0.0918367346938776,2,1.38399,26,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus forsteni","Scarus_forsteni",0.267370102822034,0.0668239128760861,39.6938664075264,0.969468510332445,11.765194021583,0.270603288894134,3.31575590292771,0.243502988091637,27.6040010972058,1.45969152514809,3.32366676106559,0.355083572274264,0.451507447125839,0.10750041489747,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01622,0.00808163265306122,3.02,0.0918367346938776,2,1.38399,27,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus forsteni","Scarus_forsteni",0.273163633507991,0.0681681069916828,39.6938664075264,0.969468510332445,11.765194021583,0.270603288894134,3.31575590292771,0.243502988091637,27.6040010972058,1.45969152514809,3.32366676106559,0.355083572274264,0.451507447125839,0.10750041489747,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01622,0.00808163265306122,3.02,0.0918367346938776,2,1.38399,28,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus forsteni","Scarus_forsteni",0.279127436302888,0.0697355216074628,39.6938664075264,0.969468510332445,11.765194021583,0.270603288894134,3.31575590292771,0.243502988091637,27.6040010972058,1.45969152514809,3.32366676106559,0.355083572274264,0.451507447125839,0.10750041489747,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.01622,0.00808163265306122,3.02,0.0918367346938776,2,1.38399,29,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus frenatus","Scarus_frenatus",0.267213516548084,0.0706611423103649,39.4660026101879,0.880527391741124,11.6895771284029,0.245909720437225,3.36333961131403,0.222379229641411,27.5535308456418,1.47381379715228,3.28818831396339,0.358174776280453,0.444585896000839,0.108487419175495,2,0.796121112556016,0.0319591895459325,0.000982675849539486,0.000144613064399855,2.02659261932337,0.02089,0.00833673469387755,3.09,0.0765306122448981,2,1.39019,21,47,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus frenatus","Scarus_frenatus",0.272741612327415,0.0709936393540626,39.4660026101879,0.880527391741124,11.6895771284029,0.245909720437225,3.36333961131403,0.222379229641411,27.5535308456418,1.47381379715228,3.28818831396339,0.358174776280453,0.444585896000839,0.108487419175495,2,0.796121112556016,0.0319591895459325,0.00106328330447857,0.000144613064399855,2.02659261932337,0.02089,0.00833673469387755,3.09,0.0765306122448981,2,1.39019,22,47,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus frenatus","Scarus_frenatus",0.284278433111208,0.072137579542375,39.4660026101879,0.880527391741124,11.6895771284029,0.245909720437225,3.36333961131403,0.222379229641411,27.5535308456418,1.47381379715228,3.28818831396339,0.358174776280453,0.444585896000839,0.108487419175495,2,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.02089,0.00833673469387755,3.09,0.0765306122448981,2,1.39019,24,47,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus frenatus","Scarus_frenatus",0.290297779198121,0.0729818864296334,39.4660026101879,0.880527391741124,11.6895771284029,0.245909720437225,3.36333961131403,0.222379229641411,27.5535308456418,1.47381379715228,3.28818831396339,0.358174776280453,0.444585896000839,0.108487419175495,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.02089,0.00833673469387755,3.09,0.0765306122448981,2,1.39019,25,47,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus frenatus","Scarus_frenatus",0.296491825093822,0.0740301069592929,39.4660026101879,0.880527391741124,11.6895771284029,0.245909720437225,3.36333961131403,0.222379229641411,27.5535308456418,1.47381379715228,3.28818831396339,0.358174776280453,0.444585896000839,0.108487419175495,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.02089,0.00833673469387755,3.09,0.0765306122448981,2,1.39019,26,47,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
